"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-23 10:14:54",1763892894742,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Capturing table/figure screenshots...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894742,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Parsed analysis result: {
  title: 'Provenance of the Paleogene Colton Formation (Uinta Basin) and Cretaceous–Paleogene provenance evolution in the Utah foreland: Evidence from U-Pb ages of detrital zircons, paleocurrent trends, and sandstone petrofacies',
  tablesFound: 8,
  figuresFound: 21
}","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894740,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Received response: ```json
{
  ""paper_metadata"": {
    ""title"": ""Provenance of the Paleogene Colton Formation (Uinta Basin) and Cretaceous–Paleogene provenance evolution in the Utah foreland: Evidence from U-Pb ages of ...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:13:58",1763892838889,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Sending to Claude API...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:13:58",1763892838889,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Extracted 165114 characters","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:13:57",1763892837502,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Extracting text from PDF...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:13:57",1763892837502,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Temp PDF path: /tmp/thermo-VmqUfe/temp.pdf","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:13:53",1763892833984,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Downloading PDF from Supabase Storage...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:13:53",1763892833984,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] State updated to analyzing","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:13:52",1763892832196,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Starting analysis for session: extract-LDl_YFsxse","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:13:51",1763892831940,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",200,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",66994,"iad1",192,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","bciQyad1ruU2",1
"2025-11-23 10:13:50",1763892830226,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse","GET","",-1,"6mkfz-1763892828053-97681b106592","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Session API] Retrieved session: extract-LDl_YFsxse, state: uploaded","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3967CFKEFGCT3R8XW0C16","",-1
"2025-11-23 10:13:48",1763892828635,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse","GET","",-1,"6mkfz-1763892828053-97681b106592","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Session API] GET request for session: extract-LDl_YFsxse","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3967CFKEFGCT3R8XW0C16","",-1
"2025-11-23 10:13:48",1763892828396,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse","GET","",200,"6mkfz-1763892828053-97681b106592","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",1955,"iad1",127,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR3967CFKEFGCT3R8XW0C16","aY2XQMz18bYP",1
"2025-11-23 10:13:47",1763892827824,"thermo-app.vercel.app/extraction/extract-LDl_YFsxse/analyze","GET","",200,"6mkfz-1763892827471-844bef9ecc5b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",60,"iad1",120,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR395NGH4W43B7EJ8FKQY5F","dMY5iMzpa7xb",1
"2025-11-23 10:13:47",1763892827323,"thermo-app.vercel.app/api/extraction/upload","POST","",-1,"6mkfz-1763892818342-8484421d00ba","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Upload API] Created session record: 3823b4bb-586a-4a21-b444-9f4ed7c1dc62","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR390B9397WD5VTMEG7KRQ7","",-1
"2025-11-23 10:13:45",1763892825786,"thermo-app.vercel.app/api/extraction/upload","POST","",-1,"6mkfz-1763892818342-8484421d00ba","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Upload API] Saved file to: https://ggkrikijxollyolifdqs.supabase.co/storage/v1/object/public/extractions/extract-LDl_YFsxse/original.pdf","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR390B9397WD5VTMEG7KRQ7","",-1
"2025-11-23 10:13:42",1763892822770,"thermo-app.vercel.app/api/extraction/upload","POST","",-1,"6mkfz-1763892818342-8484421d00ba","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Upload API] Generated session ID: extract-LDl_YFsxse","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR390B9397WD5VTMEG7KRQ7","",-1
"2025-11-23 10:13:42",1763892822767,"thermo-app.vercel.app/api/extraction/upload","POST","",-1,"6mkfz-1763892818342-8484421d00ba","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Upload API] Received file: dickinson_00763.indd.pdf, size: 2868894 bytes, type: application/pdf","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR390B9397WD5VTMEG7KRQ7","",-1
"2025-11-23 10:13:42",1763892822722,"thermo-app.vercel.app/api/extraction/upload","POST","",-1,"6mkfz-1763892818342-8484421d00ba","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Upload API] Processing PDF upload","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR390B9397WD5VTMEG7KRQ7","",-1
"2025-11-23 10:13:40",1763892820774,"thermo-app.vercel.app/api/extraction/upload","POST","",201,"6mkfz-1763892818342-8484421d00ba","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",4981,"iad1",164,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR390B9397WD5VTMEG7KRQ7","jol49f06GV7x",1
"2025-11-23 10:13:30",1763892810204,"thermo-app.vercel.app/","GET","",200,"nsgzb-1763892809151-ce392917da5e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:29",1763892809536,"thermo-app.vercel.app/","GET","",200,"zbd5v-1763892809071-d015f38f10d5","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:29",1763892809404,"thermo-app.vercel.app/upload","GET","",200,"cv646-1763892808305-d45110e30a05","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:29",1763892809154,"thermo-app.vercel.app/upload","GET","",200,"bqrgl-1763892808659-a10653e8e96f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:29",1763892809115,"thermo-app.vercel.app/upload","GET","",200,"cv646-1763892808630-653ae28ffe52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:28",1763892808916,"thermo-app.vercel.app/datasets","GET","",200,"zbd5v-1763892808811-4eaabfe65b6a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/datasets","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",12,"iad1",119,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR38K6MTTD5Z6FX4B2X84GJ","dMY5iMzpa7xb",1
"2025-11-23 10:13:28",1763892808776,"thermo-app.vercel.app/upload","GET","",200,"zbd5v-1763892808305-de3dab73246c","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:28",1763892808577,"thermo-app.vercel.app/","GET","",200,"bqrgl-1763892807267-7432e6e42643","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:28",1763892808449,"thermo-app.vercel.app/datasets","GET","",200,"cv646-1763892807267-9bd28249fde9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/datasets","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",16,"iad1",119,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR38JR1EXPQ0CPVJYD66XFM","dMY5iMzpa7xb",1
"2025-11-23 10:13:28",1763892808405,"thermo-app.vercel.app/samples","GET","",200,"bqrgl-1763892808301-f561405b5a60","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/samples","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",75,"iad1",119,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR38JPNSA5RC73HHJ5W4NH7","dMY5iMzpa7xb",1
"2025-11-23 10:13:28",1763892808178,"thermo-app.vercel.app/upload","GET","",200,"bqrgl-1763892807266-a4d6f311d56e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:27",1763892807594,"thermo-app.vercel.app/samples","GET","",200,"fr2t5-1763892807261-d391350ff5d9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/samples","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",80,"iad1",113,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR38HXAVXH60TF1SEAB2TY5","dMY5iMzpa7xb",1
"2025-11-23 10:13:26",1763892806022,"thermo-app.vercel.app/upload","GET","",200,"bqrgl-1763892805294-e3b05d5f536e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","PRERENDER","static","/upload","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:22",1763892802309,"thermo-7324pqua6-cl-air.vercel.app/","GET","",200,"2l4sn-1763892802047-2f9a8cbaa6c1","vercel-screenshot/1.0","info","production","","PRERENDER","static","/","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:22",1763892802253,"thermo-7324pqua6-cl-air.vercel.app/upload","GET","",200,"7kj56-1763892802047-779c2194e766","vercel-screenshot/1.0","info","production","","PRERENDER","static","/upload","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:22",1763892802244,"thermo-7324pqua6-cl-air.vercel.app/","GET","",200,"f6zz9-1763892802047-709ad41238d3","vercel-screenshot/1.0","info","production","","PRERENDER","static","/","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:22",1763892802096,"thermo-7324pqua6-cl-air.vercel.app/datasets","GET","",200,"f56tx-1763892802047-dd108372a0e2","vercel-screenshot/1.0","info","production","","","lambda","/datasets","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",13,"iad1",125,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR38CHHN6JBWN5ZB3C32KJ9","Pokl2RMwIopm",1
"2025-11-23 10:13:21",1763892801356,"thermo-7324pqua6-cl-air.vercel.app/upload","GET","",200,"hnw7n-1763892801152-1c6b2e9d0ded","vercel-screenshot/1.0","info","production","","PRERENDER","static","/upload","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:21",1763892801351,"thermo-7324pqua6-cl-air.vercel.app/upload","GET","",200,"2ncnc-1763892801152-f7c34b6a6433","vercel-screenshot/1.0","info","production","","PRERENDER","static","/upload","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:21",1763892801342,"thermo-7324pqua6-cl-air.vercel.app/upload","GET","",200,"7kj56-1763892801152-1c60f7c28dd7","vercel-screenshot/1.0","info","production","","PRERENDER","static","/upload","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
"2025-11-23 10:13:21",1763892801192,"thermo-7324pqua6-cl-air.vercel.app/samples","GET","",200,"mpckg-1763892801152-0de40d47f151","vercel-screenshot/1.0","info","production","","","lambda","/samples","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",14,"iad1",125,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR38BN865SA58910HTSHDXH","Pokl2RMwIopm",1
"2025-11-23 10:13:20",1763892800683,"thermo-7324pqua6-cl-air.vercel.app/datasets","GET","",200,"g4c24-1763892800634-5ace28720d11","vercel-screenshot/1.0","info","production","","","lambda","/datasets","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",8,"iad1",125,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR38B5BF5K1AVH1CW70R32A","Pokl2RMwIopm",1
"2025-11-23 10:13:20",1763892800595,"thermo-7324pqua6-cl-air.vercel.app/samples","GET","",200,"2ncnc-1763892800557-ee765042d1b9","vercel-screenshot/1.0","info","production","","","lambda","/samples","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",19,"iad1",125,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR38B2KEPG0C1AJBJ9PAKHW","Pokl2RMwIopm",1
"2025-11-23 10:13:19",1763892799157,"thermo-7324pqua6-cl-air.vercel.app/datasets","GET","",200,"grgdh-1763892799116-a7965b254efe","vercel-favicon/1.0","info","production","","","lambda","/datasets","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",455,"iad1",124,2048,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR389NN9P905VA4ZRGKRAQR","Pokl2RMwIopm",1
"2025-11-23 10:13:18",1763892798849,"thermo-7324pqua6-cl-air.vercel.app/","GET","",200,"7kj56-1763892798602-2ff521a03dd3","vercel-screenshot/1.0","info","production","","PRERENDER","static","/","thermo-7324pqua6-cl-air.vercel.app","thermo-7324pqua6-cl-air.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"",-1,-1,"","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","","",-1
